Input X,Input Y,Rounding mode,Overflow,Underflow,Output Z,Expected Z
11101110101101100110000001000111,11111101111011111000011101011101,11,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11011111110011110110001001010111,11111111101111111111000110111010,11,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11100010100101000100011010011110,1011110000101010101001101110000,10,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1110101100010000011010010101101,11001011101100100110100111011010,1,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11101111101010110101101100010001,1110111011011100110111111101011,11,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11111010110111101111101011111011,11110010100111110111100101101101,10,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1110110001000111101101011000101,1100100001111110100001010100000,11,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11000111111111101011100110011010,1111010111000011100011100001100,100,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11001100010101101000001000000111,1111011001001111010001100010111,100,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11111001111110001111010011011100,1101011100110100111111011110101,10,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1011010110110100011010010000101,11110110101110111010001111111101,1,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1110010011110000110110001101101,1011010100111110101000001110101,11,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1110111011000001000101011001110,11111001110110100110101100000111,10,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11011010100000001011001010000001,11101000110100101011010101000110,1,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11110000100101100010100010100001,1111101100011110000101001111100,11,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11010111100000110100001011000100,1101101101111000011010000011001,11,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1110001001011110010110100011100,1001110100110010000100100000101,0,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11101111010000100011011010001101,11011101001000010001110101101100,10,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11011001110000001000011010010111,1110101000110111111010001101101,0,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1111110010100111111001110101001,1000001011110100000011000100100,0,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11111101110000000001000000110100,1010000110101011010111010001101,10,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1111011111100111100100000101110,11111001001000000101100111100010,10,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11011011101101001011011010000100,11111110010100000111101110010010,0,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1010111111101110001100000010001,1101111100000101000010001001111,0,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11101100000001110111101000011111,1010110110000100000001001001010,10,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1010111000110111111101001110000,11111100011001100110111111000111,10,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11111010100000001010011011000100,11001100101101000000001010110001,1,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11000111111010010101011101001101,1111101001000110011111100000101,10,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11110110101110001000000111110001,1011111011000110000101101000010,10,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1111101011111110010100011011101,1100011011111000011111000011011,100,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1001111001001001100001001101011,1111000100101011100011001010111,1,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1011100110100010100011110010010,1100101011001100010111000100110,1,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11000100100000111100111001000001,11111011010100000000001011011000,10,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1101010000100001000111001010011,11101111101110000111010001000110,10,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11110010101000000011001010010111,11011001001101001100011000010100,11,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11001110110110100010110011011111,1111011011000011111001000111010,11,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1110000001000110110000011100001,11101111010001101011100001011100,0,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11100101011110010101110001100011,11110000000100111010111111101101,10,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11110010100010010111101011011111,11001100111001100100111010011100,0,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1100010111001111010111010111100,1111111101100000101111010100010,100,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1100011011000100110000100111001,1110101001111110000100110001111,100,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11100101111101001000111010011111,11100110010111101000100110101001,11,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11010000000100010000010011110100,11110110111100100101000100111010,100,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11110111001101110011000000000010,1001100010010100000111111111000,0,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1111011101111011101001110100110,11001001000000000100100110001110,1,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1100011010100100010111001011100,1101110110000001011101111001110,0,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11100101111010111101000110100001,11101010011001000010011100000011,100,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1101101011001000110000110110100,11011001010101100111100000011100,1,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11110000111111111011100101000011,1011111010100010000110010110100,10,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11110101000110001010000101001011,1111011110101001110000001110000,10,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1110010000111011110001010001001,1011010011000110011010111000101,11,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1110101110101001011111101101000,1101011110110000000100011000000,100,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11101111000001010110110101011100,11010100110100110101000010001011,0,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11011010000111111111111111011001,1110000101101000100101111010110,100,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1111011100100001011011110100110,1000101001000010100101000000101,11,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1110110101111110100011110111110,11001110000010010100010001110011,1,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11101001111100101000101010000010,1110111010101100010111110100101,11,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11101110000011011100011001101000,1110011101011111001101011001000,10,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1101110000101101111101101000110,1111111101010001001000100111010,100,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11101111101011001001010110111010,11110000011101110000111011110011,100,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11010100011000000011101110111111,11111000100000001111110000000111,10,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11101111110111010001011011111111,11101010011101110000011001011000,11,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1110010100011110010110010001000,11010010110111011000100111111111,10,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1110001110011110000110000010011,11011000110000110111101101111001,100,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1111100011100100000110111000101,11100101010010011111010011001111,0,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1011011000001000011011011001100,1110001100101110001111111110100,0,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11101101101111100001010001011001,1111010010101100111000001111011,11,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11110100010000000111011101011001,1010011110010010001111111001011,11,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11011101000100001000111100001101,1101011111100011000111100001011,10,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1100111111010000101111110111100,1101101100110101100000110010100,0,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1100011010000001111100110111010,1111001011101100111010111110100,11,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1111010100001001000000010011000,1100110100110110101110001101100,11,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1111000011000110001011010010010,11001111110100110101011111101011,100,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1111101100110110010000011111000,1001110011011110101101011000011,0,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1011000111111001101011011100111,11111001111010100010101010110000,0,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1001000010111000010100001010011,11111111000111111001000110000101,100,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11110110000010111100001001001001,11001101101101000000000010010101,100,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11101001101011110011110000110100,11011100111011100101111101100001,100,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1011101110110101101110011101101,1100110110011101010110011011011,0,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1000110100101001111110111011001,11111010111110010100111111001111,1,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11111110100001011001010011000010,11011011010101001000101001001000,0,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11110011111101010011101111011100,1011001110001001001101001011111,100,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11110010110001011001000010101011,1101000101100110100111000001110,0,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1101010101010101001111110011000,1011100001100110001101100001011,100,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1111110011100100101111011000001,11110011110111010011001011011111,10,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11101011101110010110001100001110,11101110011010011110101001100011,11,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11111001001100000111111110011101,11101110001000001110100000010101,1,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1100011111101110110110010011011,11110010011001001111000100000100,0,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11101011110111110111100000000010,1111001001000110101010011100111,1,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11100001010000011010011111010101,1100010111001001100111110101100,1,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11010101110101011000000010000011,11110011011010110010101001101111,100,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11101000010111001000000111100001,1111000100011101000101001100000,11,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1110111100010110111011011111010,11001000110111011011111001001000,100,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1110101001110001011110011100,10110000001111010011001010101100,11,0,1,10000000000000000000000000000000,10000000000000000000000000000000
1110011000101001100110110001,10111000110010100111000000101,11,0,1,0,0
101001110010100001111010100110,11001101001010101010110000,10,0,1,0,0
1101110010110000110010010110,101001011101110000000111110001,1,0,1,0,0
10011001011101011100000001110000,10011111100100100010001000001111,1,0,1,0,0
111010111010111010011110011,1101000110100110110010011010,1,0,1,0,0
1100010000111110101010000110,10011101011111110100111001110101,0,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10110011011011001101100100100001,10000011110011010111001111111111,1,0,1,0,0
10111110110001000011010001000,11110010010101010010110100100,1,0,1,0,0
10000100101000100011111001111,10011111000101110110001001010011,10,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10000110101000101100011101011000,100110010010110011001011101101,1,0,1,10000000000000000000000000000000,10000000000000000000000000000000
1001110000001101000100100010,10011100000000111111001111010101,1,0,1,10000000000000000000000000000000,10000000000000000000000000000000
101111010001111110011110111,10000110010010110100101111111,100,0,1,0,0
11101101111010011001100100,10111011000000111010011100011010,100,0,1,10000000000000000000000000000000,10000000000000000000000000000000
110000101011100110100001000111,10000110100110100011011110111100,0,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10001100010000011101010001000,10101001111111001001011111011,100,0,1,0,0
111101100111001011001101110,10111111110011011010111101000,0,0,1,0,0
10100101111101100001011111111001,1001101110101110011000100,10,0,1,10000000000000000000000000000000,10000000000000000000000000000000
11010001000110001000101100000,10001100000100001100101000010,11,0,1,0,0
10110010000011110001101111010011,1001110011001000011111110101,10,0,1,10000000000000000000000000000000,10000000000000000000000000000000
1011110010010000110000001011,1000100101001110100011111110,100,0,1,0,0
10111011011110100010101101,100110100110010110111010111110,100,0,1,0,0
110001100001000100110100010101,10110001110010100110100,1,0,1,0,0
10010001100010111001110011110011,10010101000101010010100000110111,100,0,1,0,0
10000100001000010100101000110011,10101000011110010001110001,10,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10101010010110100011110011010011,10001011100011000000000011001001,100,0,1,0,0
10011001011010101110101001000,10001101001000000111111111011101,0,0,1,10000000000000000000000000000000,10000000000000000000000000000000
1110001010101110101000100111,100010111001000011011110010001,100,0,1,0,0
11001001111010011011001101,11100011100000011110110001110,1,0,1,0,0
10000111101111001011100110110100,10100111010101000011011001001111,11,0,1,0,0
1110100101001111110010101,10110101011110100010110010001011,10,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10010110011011111101001011001111,10011001001001001001010001011010,10,0,1,0,0
100001000001100100000100110,10011111010010101000101000110,0,0,1,0,0
110000110001100000110100100011,10101001110100111101100,100,0,1,0,0
10000000111011000011101001100001,101111100111011011110101111101,0,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10000000110010011111110111110,10010011100000111010110110000011,10,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10000000011110011001101101101111,10010011000000001000010001011001,1,0,1,0,0
10000111010101110011101011001100,100101111000001111100011111000,11,0,1,10000000000000000000000000000000,10000000000000000000000000000000
101001000001101100101011101011,1100000110111111011001000010,1,0,1,0,0
11100000100101000111010010,101100010111100101000001101010,100,0,1,0,0
10101000111110001000101010111101,10001101010010101011100100000100,11,0,1,0,0
101101000001000001001011100001,10001110010111110101110110011000,1,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10011000001000110101111100110111,11100101011110000000110111101,100,0,1,10000000000000000000000000000000,10000000000000000000000000000000
1000101010111111011000011,10000110100100010000001001101010,10,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10001110110010001000101111111101,11010011101011001101011010100,1,0,1,10000000000000000000000000000000,10000000000000000000000000000000
1011110111000001110011111011,100111100111011000001010101111,11,0,1,0,0
10000110000011000000100100,100100001010110100011010111000,1,0,1,0,0
100010010010010010011000100010,101111100000011001100101000,10,0,1,0,0
10000011101100001101100101101001,10100101111111000101010111101111,11,0,1,0,0
101100011111011000110101000010,10000111001001001101110001001000,11,0,1,10000000000000000000000000000000,10000000000000000000000000000000
1001010101011101001110100010,10000110010001111110100001101110,1,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10010100010111010110101110000101,101010011110111000000111101011,100,0,1,10000000000000000000000000000000,10000000000000000000000000000000
111011001110000101111001011,10010000100011000000110010100101,11,0,1,10000000000000000000000000000000,10000000000000000000000000000000
1100100010011011100011011100,101100110100111111101010,1,0,1,0,0
1101000110000000010001111,10010011110000001000110100001100,0,0,1,10000000000000000000000000000000,10000000000000000000000000000000
101010101010011001111101111011,10000011001011010110000111001110,1,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10100001001000111010101111000001,1110000000110101100101101,10,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10011100101000101111101001110110,10001100011101011010101110010100,10,0,1,0,0
11001010100000111010001001,10100011001110011010101,100,0,1,0,0
1000110010101110011000011111,101101010010001011001101100100,0,0,1,0,0
10010010100100010010110001010101,10100001010011111001111101011010,10,0,1,0,0
10101101010110101100110001,101110100111001110110011111001,100,0,1,0,0
10001101011111101000011100101001,10101100100000001111100110000110,0,0,1,0,0
11101010011111111110111101111,11001111000101111110001111101,11,0,1,0,0
10000000001000011101001010111111,100001011001101100011101100101,10,0,1,10000000000000000000000000000000,10000000000000000000000000000000
1101011110010011101000010001,10001001111111110111010101011100,1,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10101011000000001111100010000,100000001100001010010111110111,10,0,1,0,0
10000001011011010000001101110000,10010011111011111100100100110111,10,0,1,0,0
10011001111001101101010111010100,10000010010101110010001001001,100,0,1,10000000000000000000000000000000,10000000000000000000000000000000
110111100010111111010010000110,11110111100111110010010101,10,0,1,0,0
10001010100010001111111010110,100011001101000010000111101010,10,0,1,0,0
10001001011010010111111110010011,10000100111110100110101100010111,10,0,1,0,0
10100100010000000001011100110001,10001110110110110111001001000000,11,0,1,0,0
11100111110001011111000001111,10011110111000001101000101111000,11,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10000001011100100101011101110000,10110001101001001100001111001110,10,0,1,0,0
10011010100110100100010100100111,10011100001111111111110001111,11,0,1,10000000000000000000000000000000,10000000000000000000000000000000
100101101011100100100110001010,10011110010101001011001111000,100,0,1,0,0
10100011011010001011110100010101,10010100001110011000001101001110,100,0,1,0,0
10110001110000110110001000000000,1011011010111001101,11,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10000100101110000100100010000010,10101110010000100001110111100001,11,0,1,0,0
11010100010000001011110100100,1001110010000000000110101111,10,0,1,0,0
10101111100011001011101111100001,10001010111110000100100100001110,100,0,1,0,0
100000110011101101111110001110,10110010010111110110001110101,100,0,1,0,0
10000000001001101010100010010001,10010110110101000001010001,100,0,1,10000000000000000000000000000000,10000000000000000000000000000000
100110110010101111100000011100,10110010010001001101110001010,100,0,1,0,0
11010110101010111001100010001,10011110010110001001011011110001,1,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10011111000110010010011010000010,10011100011010101000010110010100,100,0,1,0,0
101010001011101000111011011111,1100010011000000000010100111,11,0,1,0,0
101111001011101001010001010100,111101011110111001000001,10,0,1,0,0
10010010101110010010000110000000,10011010000110111110101110111,1,0,1,10000000000000000000000000000000,10000000000000000000000000000000
1110011110111000101000101,10100110000110100100011010100101,1,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10010111001111100110010100011111,11100101001111001111001101110,10,0,1,10000000000000000000000000000000,10000000000000000000000000000000
100000111011110000000110110001,1101101100010110111110011001,0,0,1,0,0
10100100110000110011110100000110,10001011100110100011101111011100,1,0,1,0,0
10001010101011010001010101010010,100001010001001110011111010101,10,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10010101000011100111111001000110,10110011011111111111010011001,100,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10100101000010011110000010010,10001010111000001001000100110110,100,0,1,10000000000000000000000000000000,10000000000000000000000000000000
100100010001110100111100010110,10001010000101100001011100110000,0,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10100011111000111000101100111101,111100100111111011000011100,0,0,1,10000000000000000000000000000000,10000000000000000000000000000000
100000010110000100100001111110,1101101000111010001110011111,1,0,1,0,0
10001010110100011110011100011100,11001000111111111011001110110,100,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10001111011101100100001010010110,10011010101110100111101001110010,1,0,1,0,0
10000011101110010011001000101111,10101101011011001010000001001000,1,0,1,0,0
10000111110011001111011111101101,11110001101011110000011001110,0,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10010111100001011000001011011101,10010000000000111010110101111,100,0,1,10000000000000000000000000000000,10000000000000000000000000000000
101110110001111110011001011000,11011100010111101100001011,10,0,1,0,0
10110011001110101101101011000,10100011111011101000110110011001,1,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10011111011110010011011001001,11110101111111010111011111000,0,0,1,0,0
1000011001111010000000011011,101110000001010001000110011001,10,0,1,0,0
10111011010001010001011101111011,10000001111100100001000110011001,11,0,1,0,0
100100100111110111101111111011,10010111011011111110111001000001,10,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10100111100110000010011,10001011100101101100010111100111,1,0,1,10000000000000000000000000000000,10000000000000000000000000000000
1010110111011100001101001000,101101100000001010110111101001,1,0,1,0,0
10100110000011010000000101010000,10001011000110001111011001100001,11,0,1,0,0
11000011011010010100011011001,10001010110001110011011110100111,1,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10001111101010111011111010100111,10100110011001011011000110111100,100,0,1,0,0
1000100000011001110001101010,100000010100101001001100100111,1,0,1,0,0
10000100110000010100111010011101,10001101011111001010111110000110,1,0,1,0,0
10001110000111011000010001001111,11110000010101100011110011,0,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10100101100110011001011110101010,10000101010001001011010010011011,10,0,1,0,0
100111100000000100111101000010,10010011000011001110100100110010,1,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10010101010000110010011010000011,10100001001110100101000001001000,0,0,1,0,0
1000111101100001010110000100,10110110101100010111010010011101,1,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10001100101011111100110010001001,11111111001101011100101001010,10,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10110100010110011111111110111,10000010100010010101010011101100,1,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10011110110000110011111100000111,10011110000000000100011101100111,0,0,1,0,0
10001011000000010010010111000101,10001101000000100010001101,1,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10100011111000011001011001,10000110100100011110011000111010,11,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10001100001110011101100110000011,11100100000101011011110011001,100,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10101011100110110010011111111011,10010010100100010100111100001110,0,0,1,0,0
10011010000000101110101010000000,10001101100000011011010011001,11,0,1,10000000000000000000000000000000,10000000000000000000000000000000
11100000101110111101110010000,10000110110011010101000001111,0,0,1,0,0
1010000000100100010001110010,10100110101100001111000110011100,100,0,1,10000000000000000000000000000000,10000000000000000000000000000000
1010100101111100011100101010,100010001111100000011010000011,0,0,1,0,0
1011100001111101110110100110,10001000111100110010011,10,0,1,0,0
10010001011010011111111010110110,10000011110100101011100010110100,10,0,1,0,0
11100010001001000111110100001,10000011100000110101011011110010,1,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10011111011111100100100111000,10010111001110010010001110110000,1,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10001100111010101000001011101110,100101001110101100101010110000,10,0,1,10000000000000000000000000000000,10000000000000000000000000000000
101101100110011000010110010111,10101100001010111011111011,11,0,1,0,0
10010100001001000110000110100100,10001001110100010100001010010110,100,0,1,0,0
10000100001011101110100101011111,10110001010010001111101000110,11,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10001000011100011010011010101000,100101110000000100010111010,11,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10100001111001100110100000001001,10111000110110111011101100111,0,0,1,10000000000000000000000000000000,10000000000000000000000000000000
100001110011110111000011001000,101000001000100011001110010,100,0,1,0,0
101110111000010100010010100,10100111010101001101110101111101,11,0,1,10000000000000000000000000000000,10000000000000000000000000000000
1011101001101011010001001000,10001010110001001111010100010,1,0,1,0,0
10111001010111001001110100010,11101011010011001100011111000,0,0,1,0,0
11101001111111011001110011001,10011111011010001110001000011010,11,0,1,10000000000000000000000000000000,10000000000000000000000000000000
100111101110111000100111001001,1000000011001011101101000010,11,0,1,0,0
110001111101000001010110110111,10000000010111100100011010010001,11,0,1,10000000000000000000000000000000,10000000000000000000000000000000
1000000001101101110100101111,10001111110100000100011001111110,10,0,1,10000000000000000000000000000000,10000000000000000000000000000000
11111111110000000000000000000000,10000111101111001101111001011111,1,0,0,1111111110000000000000000000000,1111111110000000000000000000000
11111111110000000000000000000000,101100101100100010110110010010,10,0,0,11111111110000000000000000000000,11111111110000000000000000000000
10010100111010000011101111011001,1111111110000000000000000000000,0,0,0,11111111110000000000000000000000,11111111110000000000000000000000
1111111110000000000000000000000,10010101000001111101111010011011,11,0,0,11111111110000000000000000000000,11111111110000000000000000000000
11011110111110100110111001000,1111111110000000000000000000000,11,0,0,1111111110000000000000000000000,1111111110000000000000000000000
11000011110101000110011000100,1111111110000000000000000000000,10,0,0,1111111110000000000000000000000,1111111110000000000000000000000
1111111110000000000000000000000,1010000110111110001001111100111,0,1,0,1111111110000000000000000000000,1111111110000000000000000000000
100110100110000011000010100111,11111111110000000000000000000000,100,0,0,11111111110000000000000000000000,11111111110000000000000000000000
11111111110000000000000000000000,11011011111100100101101011101,11,0,0,11111111110000000000000000000000,11111111110000000000000000000000
10011011100010110100110100111010,1111111110000000000000000000000,1,0,0,11111111110000000000000000000000,11111111110000000000000000000000
11111111110000000000000000000000,11010110000000011111100001110101,0,1,0,1111111110000000000000000000000,1111111110000000000000000000000
1011010011100010001010000001011,11111111110000000000000000000000,1,1,0,11111111110000000000000000000000,11111111110000000000000000000000
11111111110000000000000000000000,1101111111111001010000101101010,100,1,0,11111111110000000000000000000000,11111111110000000000000000000000
10010111100100010011010000101,11111111110000000000000000000000,1,0,0,11111111110000000000000000000000,11111111110000000000000000000000
1111111110000000000000000000000,11111100111111010010100010110,10,0,0,1111111110000000000000000000000,1111111110000000000000000000000
1100010010001101101001100110110,1111111110000000000000000000000,100,1,0,1111111110000000000000000000000,1111111110000000000000000000000
11111111110000000000000000000000,1000000111111101110001111011000,0,1,0,11111111110000000000000000000000,11111111110000000000000000000000
11111111110000000000000000000000,1001010010010111111011010100010,1,1,0,11111111110000000000000000000000,11111111110000000000000000000000
11111000011101100101001100110000,1111111110000000000000000000000,1,1,0,11111111110000000000000000000000,11111111110000000000000000000000
1100010001011101100000000111001,11111111110000000000000000000000,100,1,0,11111111110000000000000000000000,11111111110000000000000000000000
11111111110000000000000000000000,1111001110101010110000110011000,1,1,0,11111111110000000000000000000000,11111111110000000000000000000000
10001110110011100010000100001000,1111111110000000000000000000000,100,0,0,11111111110000000000000000000000,11111111110000000000000000000000
1111111110000000000000000000000,10011100110011111011101010001,1,0,0,1111111110000000000000000000000,1111111110000000000000000000000
1111111110000000000000000000000,1000010101101010111110011111000,10,1,0,1111111110000000000000000000000,1111111110000000000000000000000
1111111110000000000000000000000,1110100001111001010000111111000,11,1,0,1111111110000000000000000000000,1111111110000000000000000000000
1000101001100011100010100000000,11111111110000000000000000000000,0,1,0,11111111110000000000000000000000,11111111110000000000000000000000
11111111110000000000000000000000,1101100001111101110001100011101,11,1,0,11111111110000000000000000000000,11111111110000000000000000000000
1111111110000000000000000000000,1111000000111001000111111001110,1,1,0,1111111110000000000000000000000,1111111110000000000000000000000
1111111110000000000000000000000,1011000101101010111010101000001,10,1,0,1111111110000000000000000000000,1111111110000000000000000000000
11111111110000000000000000000000,1011010110110001001110010101110,10,1,0,11111111110000000000000000000000,11111111110000000000000000000000
10100000101100011100000111010,11111111110000000000000000000000,100,0,0,11111111110000000000000000000000,11111111110000000000000000000000
11110100100101101010011111101,11111111110000000000000000000000,100,0,0,11111111110000000000000000000000,11111111110000000000000000000000
11111111110000000000000000000000,10011101010010101001110110010001,1,0,0,1111111110000000000000000000000,1111111110000000000000000000000
11011110111110001011010100100001,1111111110000000000000000000000,0,1,0,11111111110000000000000000000000,11111111110000000000000000000000
1111111110000000000000000000000,10100110000001000110100001011000,1,0,0,11111111110000000000000000000000,11111111110000000000000000000000
1010010010010010011100010101101,1111111110000000000000000000000,100,1,0,1111111110000000000000000000000,1111111110000000000000000000000
1111111110000000000000000000000,100110011100111001000001101110,0,0,0,1111111110000000000000000000000,1111111110000000000000000000000
11111111110000000000000000000000,10101010011100110000101001111101,10,0,0,1111111110000000000000000000000,1111111110000000000000000000000
11111111110000000000000000000000,11100110000110011110011001110010,100,1,0,1111111110000000000000000000000,1111111110000000000000000000000
1111111110000000000000000000000,10001000010001010110101011011110,1,0,0,11111111110000000000000000000000,11111111110000000000000000000000
10100101010000011101010110001101,1111111110000000000000000000000,100,0,0,11111111110000000000000000000000,11111111110000000000000000000000
11111111110000000000000000000000,1110110111101101111000011011111,11,1,0,11111111110000000000000000000000,11111111110000000000000000000000
1111111110000000000000000000000,11100011010001110011100110010110,10,1,0,11111111110000000000000000000000,11111111110000000000000000000000
1111111110000000000000000000000,11000011100101001011010011011110,0,1,0,11111111110000000000000000000000,11111111110000000000000000000000
10110000111100100001000100111001,1111111110000000000000000000000,10,0,0,11111111110000000000000000000000,11111111110000000000000000000000
1010101110101000000100100011,11111111110000000000000000000000,11,0,0,11111111110000000000000000000000,11111111110000000000000000000000
1111111110000000000000000000000,1100001001101000011101110001,1,0,0,1111111110000000000000000000000,1111111110000000000000000000000
1111111110000000000000000000000,1000011110111111001110000111,11,0,0,1111111110000000000000000000000,1111111110000000000000000000000
