Input X,Input Y,Rounding mode,Overflow,Underflow,Output Z,Expected Z
100000011000001011011001111011,10001010011000010011001100010111,100,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10011001110011100011100100001011,110100001001110110011100110,100,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10000101110111010100000010111010,10011111000110111000111010010011,1,0,1,0,0
10011011010000000011011001000011,10001000011100000011101001001100,0,0,1,0,0
10001111000001000011010011001101,100101011000111100000100110111,0,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10110010001100000101001111101,10010001010100110101011110110100,0,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10010101110111001000110001111011,100110110001111110111011101000,0,0,1,10000000000000000000000000000000,10000000000000000000000000000000
110101100100101010000001010,110001011000001110010111000010,0,0,1,0,0
10001010001100011011010001100001,10101001010011000010011101111001,1,0,1,0,0
10000000011110100110100010001101,110011000000100101100010010010,0,0,1,10000000000000000000000000000000,10000000000000000000000000000000
1111101100111110101110010011,10001011111011010110000000000010,100,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10001011001101110010111010010000,100010100001110010100101111111,11,0,1,10000000000000000000000000000000,10000000000000000000000000000000
101111100100000111000101111010,1100111111000101111001111000,100,0,1,0,0
10001100101011110010100110011,100111010000100000111101011010,10,0,1,0,0
10010101000010111011010000111100,1100001101100110000110011001,1,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10001100100010001111100111110000,10011000110100010011010011001000,10,0,1,0,0
10010100000000111001111000101001,1101001000011001110001101011,1,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10011100110001001010110011010001,11100010101011000110111000010,100,0,1,10000000000000000000000000000000,10000000000000000000000000000000
111111010110111101001101101,10001010010000110111100100001110,1,0,1,10000000000000000000000000000000,10000000000000000000000000000000
110110111111100111011111010,10110101000001001010111111011001,10,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10100100101110011100010011110110,10111100111110001110110100011,10,0,1,10000000000000000000000000000000,10000000000000000000000000000000
100100111110101010110000001,111010100111000111001011101101,10,0,1,0,0
100111010001101110101010100011,10000011110111110000011000001010,1,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10101100001101001101111101010110,110100000001010100000110000,11,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10111000110011101001111101000110,10000010110101100001100000010011,11,0,1,0,0
10010000001100001010000011111001,10000110011110011111000111011111,1,0,1,0,0
110001000011111010101001000111,10000101110110011101001110010100,1,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10101111110111000010100111010000,10000000011000001101000000011100,10,0,1,0,0
10010000011100011101110111100011,10101001111001111000000001100100,11,0,1,0,0
11011010010000001100010011011,10010111111110001000010111101000,1,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10011011011101011111110000001000,11110011110110101010010001100,1,0,1,10000000000000000000000000000000,10000000000000000000000000000000
100000110001010011101001001010,1001100001110100011100110101,1,0,1,0,0
10100100000110100110100000001110,10010000000011100101011010000110,11,0,1,0,0
10001101011010010010101000001101,10001001000011001110100011110111,1,0,1,0,0
10010011100010000000110010100011,10100001010010100011000000000001,11,0,1,0,0
10100011011101111011110100001100,10000001011011101010110011000111,1,0,1,0,0
10111000101000000111110000011001,10000110110010100010111010110100,10,0,1,0,0
10000100001110000110000100011001,10011100100101011110011010110000,100,0,1,0,0
10000010110010101101010100100110,10110011100100011100101001010101,100,0,1,0,0
10000100010000100010000110100001,110010011110100011001110110,100,0,1,10000000000000000000000000000000,10000000000000000000000000000000
11010110111001000011100000110,10110101011110010101010011010,10,0,1,0,0
10011000100111001000010101001101,10001000011111101011110100001111,11,0,1,0,0
10000011001010010010110101000001,10111011100010010100001001110010,100,0,1,0,0
101010110110101101001000011001,1010010101111101001101011101,0,0,1,0,0
110001000011110001001011011001,10000001010011100110100011110000,11,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10111010011110111011001011001,10001111000110011011011010110010,11,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10010001111001011010101110001,10111000111101011110001001110,1,0,1,0,0
10001100110111000110101101001,10000001000011000010011111101010,0,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10100011111010011111101011111001,11110011111110010001000100,100,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10000111010000001110010000,10001110001111011010100000000011,100,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10000101101101111100111101010010,10110011000100011011101010001100,11,0,1,0,0
10100110011000011010111000001110,10111001111001110000110011001,0,0,1,10000000000000000000000000000000,10000000000000000000000000000000
1111011100011111101010001,101111101001001111001110000011,1,0,1,0,0
100110010101100100010111111100,11001011111010100011100110,10,0,1,0,0
10000010100000011011100101101,10001101111100101110000010101100,11,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10110011111000110101011001000111,101001011110101010110000100,11,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10001011010000001011001111111100,10100010101000000011111001111000,11,0,1,0,0
10011100000101100101011000010100,1000101000110011000001010001,0,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10010011000011001111000000111000,10100100010001001101010100110001,1,0,1,0,0
10010101110011111001101011010110,101000110111000001110010110110,100,0,1,10000000000000000000000000000000,10000000000000000000000000000000
